config_id,arch_config,arch_path,workload_name,work_config,work_path,event_path,metric_path,run_path,checkpoint_path
907,85,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_85.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_85/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_85/config_5/checkpoint.json
908,85,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_85.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_85/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_85/config_6/checkpoint.json
909,86,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_86.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_86/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_86/config_5/checkpoint.json
910,86,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_86.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_86/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_86/config_6/checkpoint.json
911,87,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_87.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_87/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_87/config_5/checkpoint.json
912,87,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_87.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_87/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_87/config_6/checkpoint.json
913,88,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_88.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_88/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_88/config_5/checkpoint.json
914,88,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_88.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_88/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_88/config_6/checkpoint.json
915,78,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_78.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_78/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_78/config_5/checkpoint.json
916,78,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_78.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_78/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_78/config_6/checkpoint.json
917,63,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_63.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_63/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_63/config_6/checkpoint.json
918,63,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_63.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_63/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_63/config_5/checkpoint.json
919,58,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_58.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_58/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_58/config_5/checkpoint.json
920,58,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_58.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_58/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_58/config_6/checkpoint.json
921,43,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_43.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_43/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_43/config_6/checkpoint.json
922,43,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_43.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_43/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_43/config_5/checkpoint.json
923,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_38/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_38/config_5/checkpoint.json
924,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_38/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_38/config_6/checkpoint.json
925,23,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_23.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_23/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_23/config_6/checkpoint.json
926,23,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_23.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_23/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_23/config_5/checkpoint.json
927,18,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_18.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_18/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_18/config_5/checkpoint.json
928,18,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_18.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_18/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_18/config_6/checkpoint.json
929,3,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_3.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_3/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_3/config_6/checkpoint.json
930,3,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_3.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_3/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_3/config_5/checkpoint.json
931,4,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_4.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_4/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_4/config_5/checkpoint.json
932,4,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_4.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_4/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_4/config_6/checkpoint.json
933,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_37/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_37/config_6/checkpoint.json
934,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_37/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_37/config_5/checkpoint.json
935,24,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_24.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_24/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_24/config_5/checkpoint.json
936,24,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_24.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_24/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_24/config_6/checkpoint.json
937,17,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_17.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_17/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_17/config_6/checkpoint.json
938,17,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_17.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_17/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_17/config_5/checkpoint.json
939,44,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_44.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_44/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_44/config_5/checkpoint.json
940,44,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_44.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_44/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_44/config_6/checkpoint.json
941,57,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_57.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_57/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_57/config_6/checkpoint.json
942,57,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_57.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_57/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_57/config_5/checkpoint.json
943,64,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_64.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_64/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_64/config_5/checkpoint.json
944,64,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_64.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_64/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_64/config_6/checkpoint.json
945,77,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_77.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_77/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_77/config_6/checkpoint.json
946,77,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_77.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_77/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_77/config_5/checkpoint.json
947,77,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_77.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_77/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_77/config_7/checkpoint.json
948,77,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_77.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_77/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_77/config_8/checkpoint.json
949,77,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_77.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_77/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_77/config_9/checkpoint.json
950,64,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_64.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_64/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_64/config_8/checkpoint.json
951,64,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_64.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_64/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_64/config_9/checkpoint.json
952,64,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_64.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_64/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_64/config_7/checkpoint.json
953,57,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_57.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_57/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_57/config_7/checkpoint.json
954,57,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_57.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_57/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_57/config_8/checkpoint.json
955,57,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_57.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_57/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_57/config_9/checkpoint.json
956,44,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_44.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_44/config_8/checkpoint.json
